Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Unnamed: 7,Venue,Date,Results Score
4,2:03:11,,Alexander MUNYAO,10 SEP 1996,KEN,2,,Valencia (ESP),03 DEC 2023,1276
5,2:03:13,,Vincent Kipkemoi NGETICH,03 JAN 1999,KEN,2,,Berlin (GER),24 SEP 2023,1275
6,2:03:24,,Tadese TAKELE,03 AUG 2002,ETH,3,,Berlin (GER),24 SEP 2023,1272
7,2:03:47,,Bashir ABDI,10 FEB 1989,BEL,1,,Rotterdam (NED),16 APR 2023,1266
8,2:03:48,,Dawit WOLDE,19 MAY 1991,ETH,3,,Valencia (ESP),03 DEC 2023,1265
9,2:03:50,,Timothy KIPLAGAT,18 SEP 1993,KEN,2,,Rotterdam (NED),16 APR 2023,1265
10,2:04:02,,Benson KIPRUTO,17 MAR 1991,KEN,2,,"Chicago, IL (USA)",08 OCT 2023,1261
11,2:04:09,,Bernard Kiprop KOECH,31 JAN 1988,KEN,1,,Hamburg (GER),23 APR 2023,1259
12,2:04:18,,Joshua BELET,10 FEB 1998,KEN,1,,Amsterdam (NED),15 OCT 2023,1257
13,2:04:19,,Kenenisa BEKELE,13 JUN 1982,ETH,4,,Valencia (ESP),03 DEC 2023,1256
14,2:04:22,,Ronald KORIR,10 APR 1991,KEN,4,,Berlin (GER),24 SEP 2023,1256
15,2:04:23,,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,,London (GBR),23 APR 2023,1255
16,2:04:33,,Gabriel Gerald GEAY,10 SEP 1996,TAN,5,,Valencia (ESP),03 DEC 2023,1252
17,2:04:34,,CyBrian KOTUT,06 JUN 1992,KEN,2,,Amsterdam (NED),15 OCT 2023,1252
18,2:04:37,,Bethwel KIBET,04 AUG 1991,KEN,3,,Amsterdam (NED),15 OCT 2023,1251
19,2:04:42,,Haftu TEKLU,21 JAN 2000,ETH,5,,Berlin (GER),24 SEP 2023,1250
20,2:04:44,,Andualem BELAY,05 APR 1992,ETH,6,,Berlin (GER),24 SEP 2023,1249
20,2:04:44,,Birhanu LEGESE,11 SEP 1994,ETH,4,,Amsterdam (NED),15 OCT 2023,1249
22,2:04:48,,Kibiwott KANDIE,20 JUN 1996,KEN,6,,Valencia (ESP),03 DEC 2023,1248
23,2:04:49,,Amos KIPRUTO,16 SEP 1992,KEN,7,,Berlin (GER),24 SEP 2023,1248
24,2:04:52,,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,1,,Eindhoven (NED),08 OCT 2023,1247
25,2:04:53,,Brimin KIPKORIR,1989,KEN,1,,Frankfurt (GER),29 OCT 2023,1247
26,2:04:56,,Philemon KIPLIMO,10 OCT 1998,KEN,8,,Berlin (GER),24 SEP 2023,1246
27,2:04:58,,Amanal PETROS,17 MAY 1995,GER,9,,Berlin (GER),24 SEP 2023,1245
27,2:04:58,,Tamirat TOLA,11 AUG 1991,ETH,1,,"New York, NY (USA)",05 NOV 2023,1245
29,2:04:59,,Gadisa BIRHANU,15 SEP 1992,ETH,1,,Sevilla (ESP),19 FEB 2023,1245
30,2:05:05,,Boniface KIMUTAI,12 AUG 1995,KEN,10,,Berlin (GER),24 SEP 2023,1243
31,2:05:06,,Marius KIMUTAI,10 DEC 1992,BRN,1,,Barcelona (ESP),19 MAR 2023,1243
32,2:05:08,,Samwel Nyamai MAILU,07 FEB 1993,KEN,1,,Wien (AUT),23 APR 2023,1242
33,2:05:09,,John KORIR,02 DEC 1996,KEN,4,,"Chicago, IL (USA)",08 OCT 2023,1242
34,2:05:10,,Tadesse ABRAHAM,12 AUG 1982,SUI,11,,Berlin (GER),24 SEP 2023,1242
35,2:05:12,,Othmane EL GOUMRI,28 MAY 1992,MAR,2,,Barcelona (ESP),19 MAR 2023,1241
36,2:05:14,,Chalu DESO,14 DEC 1997,ETH,7,,Valencia (ESP),03 DEC 2023,1241
37,2:05:19,,Kebede TULU,15 SEP 1996,ETH,2,,Sevilla (ESP),19 FEB 2023,1239
38,2:05:20,,Okubay TSEGAY,01 JAN 1986,ERI,12,,Berlin (GER),24 SEP 2023,1239
39,2:05:22,,Mohamed ESA,11 SEP 2000,ETH,2,,Tokyo (JPN),05 MAR 2023,1238
40,2:05:24,,Mekuant AYENEW,24 OCT 1991,ETH,3,,Sevilla (ESP),19 FEB 2023,1238
41,2:05:25,,Tsegaye GETACHEW,30 NOV 1996,ETH,3,,Tokyo (JPN),05 MAR 2023,1237
42,2:05:27,,Amedework WALELEGN,11 MAR 1999,ETH,1,,Seoul (KOR),19 MAR 2023,1237
43,2:05:29,,Seifu TURA,19 JUN 1997,ETH,5,,"Chicago, IL (USA)",08 OCT 2023,1236
44,2:05:32,,Titus KIPRUTO,25 JUN 1998,KEN,4,,Tokyo (JPN),05 MAR 2023,1235
44,2:05:32,,Abdi NAGEEYE,02 MAR 1989,NED,3,,Rotterdam (NED),16 APR 2023,1235
46,2:05:33,,Gashau AYALE,22 AUG 1996,ISR,4,,Sevilla (ESP),19 FEB 2023,1235
47,2:05:35,,Philimon Kiptoo KIPCHUMBA,16 OCT 1998,KEN,1,,Shanghai (CHN),26 NOV 2023,1235
48,2:05:36,,Cameron LEVINS,28 MAR 1989,CAN,5,,Tokyo (JPN),05 MAR 2023,1234
49,2:05:37,,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,3,,Barcelona (ESP),19 MAR 2023,1234
50,2:05:38,,Tadu ABATE,11 SEP 1997,ETH,6,,Tokyo (JPN),05 MAR 2023,1234
51,2:05:39,,Alphonce Felix SIMBU,14 FEB 1992,TAN,2,,Shanghai (CHN),26 NOV 2023,1233
52,2:05:41,,Shifera TAMRU,01 OCT 1998,ETH,2,,Seoul (KOR),19 MAR 2023,1233
53,2:05:42,,Abdisa TOLA,03 OCT 2000,ETH,1,,Dubai (UAE),12 FEB 2023,1233
53,2:05:42,,Josphat BOIT,25 NOV 1995,KEN,13,,Berlin (GER),24 SEP 2023,1233
53,2:05:42,,Solomon Kirwa YEGO,10 MAY 1987,KEN,3,,Shanghai (CHN),26 NOV 2023,1233
56,2:05:43,,Mehdi FRÈRE,27 JUL 1996,FRA,9,,Valencia (ESP),03 DEC 2023,1232
57,2:05:45,,Leul GEBRESILASE,20 SEP 1992,ETH,4,,London (GBR),23 APR 2023,1232
58,2:05:47,,Enock ONCHARI,16 JAN 1999,KEN,6,,Sevilla (ESP),19 FEB 2023,1231
59,2:05:48,,Lemi BERHANU,13 SEP 1994,ETH,5,,Amsterdam (NED),15 OCT 2023,1231
59,2:05:48,,Tariku NOVALES,08 MAR 1998,ESP,11,,Valencia (ESP),03 DEC 2023,1231
61,2:05:51,,Deresa GELETA,14 JAN 1996,ETH,2,,Dubai (UAE),12 FEB 2023,1230
61,2:05:51,,Ichitaka YAMASHITA,29 JUL 1997,JPN,7,,Tokyo (JPN),05 MAR 2023,1230
61,2:05:51,,Oqbe Kibrom RUESOM,01 JAN 1998,ERI,4,,Barcelona (ESP),19 MAR 2023,1230
61,2:05:51,,Derseh KINDIE,04 FEB 1999,ETH,12,,Valencia (ESP),03 DEC 2023,1230
65,2:05:52,,Girmaw AMARE,26 OCT 1987,ISR,13,,Valencia (ESP),03 DEC 2023,1230
66,2:05:53,,Kenneth KETER,04 AUG 1996,KEN,4,,Shanghai (CHN),26 NOV 2023,1229
66,2:05:53,,Nicolas NAVARRO,12 MAR 1991,FRA,14,,Valencia (ESP),03 DEC 2023,1229
68,2:05:57,,Haymanot ALEW,11 NOV 1997,ETH,3,,Dubai (UAE),12 FEB 2023,1228
68,2:05:57,,Justus KANGOGO,10 OCT 1995,KEN,15,,Berlin (GER),24 SEP 2023,1228
70,2:05:59,,Kenya SONOTA,10 MAY 1993,JPN,8,,Tokyo (JPN),05 MAR 2023,1228
71,2:06:01,,Hailemaryam KIROS,05 FEB 1997,ETH,1,,Osaka (JPN),26 FEB 2023,1227
72,2:06:03,,Victor KIPLANGAT,10 NOV 1999,UGA,2,,Osaka (JPN),26 FEB 2023,1227
73,2:06:04,,Haimro ALAME,08 JUN 1990,ISR,15,,Valencia (ESP),03 DEC 2023,1226
74,2:06:07,,Mulugeta Asefa UMA,12 MAR 1998,ETH,7,,Sevilla (ESP),19 FEB 2023,1225
75,2:06:08,,Gebretsadik ABRAHA,16 JUL 1992,ETH,4,,Dubai (UAE),12 FEB 2023,1225
76,2:06:11,,Chala REGASA,30 APR 1997,ETH,5,,Rotterdam (NED),16 APR 2023,1224
76,2:06:11,,Cyrus MUTAI,08 JAN 1993,KEN,2,,Eindhoven (NED),08 OCT 2023,1224
78,2:06:13,,Suguru OSAKO,23 MAY 1991,JPN,9,,Tokyo (JPN),05 MAR 2023,1224
79,2:06:18,,Martin KIPRUGUT KOSGEY,21 MAR 1989,KEN,3,,Hamburg (GER),23 APR 2023,1222
80,2:06:29,,Olika ADUGNA,12 SEP 1999,ETH,4,,Seoul (KOR),19 MAR 2023,1219
81,2:06:32,,Joel Kemboi KIMURER,21 JAN 1988,KEN,5,,Barcelona (ESP),19 MAR 2023,1218
82,2:06:34,,Bazezew ASMARE,11 SEP 1996,ETH,6,,Amsterdam (NED),15 OCT 2023,1218
83,2:06:36,,Mulugeta DEBASU,2005,ETH,7,,Amsterdam (NED),15 OCT 2023,1217
84,2:06:37,,Charles Karanja KAMAU,05 AUG 1997,KEN,4,,Osaka (JPN),26 FEB 2023,1217
85,2:06:39,,Abraraw MISGANAW,05 SEP 1988,ETH,5,,Dubai (UAE),12 FEB 2023,1216
86,2:06:42,,Stephen MOKOKA,31 JAN 1985,RSA,5,,Osaka (JPN),26 FEB 2023,1216
87,2:06:43,,Ibrahim HASSAN,01 JAN 1997,DJI,1,,Beppu (JPN),05 FEB 2023,1215
88,2:06:45,,Kazuya NISHIYAMA,05 NOV 1998,JPN,6,,Osaka (JPN),26 FEB 2023,1215
89,2:06:46,,Felix BOUR,25 MAR 1994,FRA,16,,Valencia (ESP),03 DEC 2023,1214
90,2:06:47,,Edmond KIPNGETICH,30 MAR 1994,KEN,1,,Ljubljana (SLO),22 OCT 2023,1214
91,2:06:48,,Daniel KIPCHUMBA,12 DEC 1997,KEN,2,,Beppu (JPN),05 FEB 2023,1214
92,2:06:49,,Mohcin OUTALHA,15 DEC 1998,MAR,1,,Doha (QAT),20 JAN 2023,1214
92,2:06:49,,Milkesa MENGESHA,16 APR 2000,ETH,1,,Daegu (KOR),02 APR 2023,1214
94,2:06:51,,Philemon RONO,08 FEB 1991,KEN,3,,Praha (CZE),07 MAY 2023,1213
95,2:06:52,,Gevin KERICH,02 FEB 1995,KEN,2,,Doha (QAT),20 JAN 2023,1213
95,2:06:52,,Kemal HUSEN,24 MAY 2003,ETH,1,,Dublin (IRL),29 OCT 2023,1213
97,2:06:53,,Yohei IKEDA,22 JUN 1998,JPN,7,,Osaka (JPN),26 FEB 2023,1212
98,2:06:54,,Victor KIPCHIRCHIR,05 DEC 1987,KEN,3,,Doha (QAT),20 JAN 2023,1212
98,2:06:54,,Adane KEBEDE,1996,ETH,4,,Doha (QAT),20 JAN 2023,1212
100,2:06:55,,Morhad AMDOUNI,21 JUN 1988,FRA,17,,Valencia (ESP),03 DEC 2023,1212
1,2:01:09,,Eliud KIPCHOGE,05 NOV 1984,KEN,1,,Berlin (GER),25 SEP 2022,1312
2,2:01:53,,Kelvin KIPTUM,02 DEC 1999,KEN,1,,Valencia (ESP),04 DEC 2022,1299
3,2:03:00,,Gabriel Gerald GEAY,10 SEP 1996,TAN,2,,Valencia (ESP),04 DEC 2022,1279
4,2:03:13,,Amos KIPRUTO,16 SEP 1992,KEN,2,,Tokyo (JPN),06 MAR 2022,1275
5,2:03:29,,Alexander MUNYAO,10 SEP 1996,KEN,3,,Valencia (ESP),04 DEC 2022,1271
6,2:03:40,,Tamirat TOLA,11 AUG 1991,ETH,4,,Valencia (ESP),04 DEC 2022,1268
7,2:04:24,,Benson KIPRUTO,17 MAR 1991,KEN,1,,"Chicago, IL (USA)",09 OCT 2022,1255
8,2:04:36,,Kaan Kigen ÖZBILEN,15 JAN 1986,TUR,5,,Valencia (ESP),04 DEC 2022,1251
9,2:04:43,,Asrar HIYRDEN,25 NOV 1999,ETH,1,,Sevilla (ESP),20 FEB 2022,1249
9,2:04:43,,Mosinet GEREMEW,12 FEB 1992,ETH,1,,Seoul (KOR),17 APR 2022,1249
11,2:04:47,,CyBrian KOTUT,06 JUN 1992,KEN,1,,Hamburg (GER),24 APR 2022,1248
12,2:04:48,,Stephen KISSA,01 DEC 1988,UGA,2,,Hamburg (GER),24 APR 2022,1248
13,2:04:49,,Herpasa NEGASA,11 SEP 1993,ETH,2,,Seoul (KOR),17 APR 2022,1248
13,2:04:49,,Seifu TURA,19 JUN 1997,ETH,2,,"Chicago, IL (USA)",09 OCT 2022,1248
13,2:04:49,,Tsegaye GETACHEW,30 NOV 1996,ETH,1,,Amsterdam (NED),16 OCT 2022,1248
16,2:04:51,,Daniel DO NASCIMENTO,28 JUL 1998,BRA,3,,Seoul (KOR),17 APR 2022,1247
17,2:04:54,,Titus KIPRUTO,25 JUN 1998,KEN,2,,Amsterdam (NED),16 OCT 2022,1246
18,2:04:56,,Abdi NAGEEYE,02 MAR 1989,NED,1,,Rotterdam (NED),10 APR 2022,1246
18,2:04:56,,Leul GEBRESILASE,20 SEP 1992,ETH,2,,Rotterdam (NED),10 APR 2022,1246
18,2:04:56,,Chalu DESO,14 DEC 1997,ETH,6,,Valencia (ESP),04 DEC 2022,1246
21,2:04:57,,Bazezew ASMARE,11 SEP 1996,ETH,3,,Amsterdam (NED),16 OCT 2022,1245
22,2:05:01,,John KORIR,02 DEC 1996,KEN,3,,"Chicago, IL (USA)",09 OCT 2022,1244
23,2:05:04,,Abraham KIPTOO,16 JUL 1999,KEN,4,,Amsterdam (NED),16 OCT 2022,1243
24,2:05:05,,Mohamed ESA,11 SEP 2000,ETH,5,,Amsterdam (NED),16 OCT 2022,1243
25,2:05:07,,Workineh TADESE,13 DEC 2000,ETH,3,,Hamburg (GER),24 APR 2022,1243
26,2:05:09,,Victor KIPLANGAT,10 NOV 1999,UGA,4,,Hamburg (GER),24 APR 2022,1242
27,2:05:12,,Adeledelew MAMO,1999,ETH,2,,Sevilla (ESP),20 FEB 2022,1241
27,2:05:12,,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,3,,Rotterdam (NED),10 APR 2022,1241
29,2:05:19,,Bashir ABDI,10 FEB 1989,BEL,3,,London (GBR),02 OCT 2022,1239
30,2:05:20,,Daniel KIBET,17 MAY 1996,KEN,2,,Milano (ITA),03 APR 2022,1239
30,2:05:20,,Timothy KIPLAGAT,18 SEP 1993,KEN,1,,Abu Dhabi (UAE),17 DEC 2022,1239
32,2:05:22,,Morhad AMDOUNI,21 JUN 1988,FRA,3,,Paris (FRA),03 APR 2022,1238
33,2:05:27,,Kinde ATANAW,15 APR 1993,ETH,4,,London (GBR),02 OCT 2022,1237
34,2:05:28,,Kengo SUZUKI,11 JUN 1995,JPN,4,,Tokyo (JPN),06 MAR 2022,1237
35,2:05:29,,Milkesa MENGESHA,16 APR 2000,ETH,7,,Valencia (ESP),04 DEC 2022,1236
36,2:05:32,,Nobert KIGEN,24 JAN 1993,KEN,7,,Amsterdam (NED),16 OCT 2022,1235
37,2:05:34,,Ghirmay GHEBRESLASSIE,14 NOV 1995,ERI,3,,Sevilla (ESP),20 FEB 2022,1235
38,2:05:37,,Ronald KORIR,10 APR 1991,KEN,8,,Valencia (ESP),04 DEC 2022,1234
39,2:05:41,,Laban Kipngetich KORIR,30 JUN 1985,KEN,8,,Amsterdam (NED),16 OCT 2022,1233
40,2:05:44,,Philemon KIPLIMO,10 OCT 1998,KEN,9,,Valencia (ESP),04 DEC 2022,1232
41,2:05:52,,Adugna TAKELE,26 FEB 1989,ETH,4,,Sevilla (ESP),20 FEB 2022,1230
42,2:05:53,,Yihunilign ADANE,29 FEB 1996,ETH,1,,Barcelona (ESP),08 MAY 2022,1229
42,2:05:53,,Kenenisa BEKELE,13 JUN 1982,ETH,5,,London (GBR),02 OCT 2022,1229
44,2:05:58,,Gebru REDAHGNE,23 MAR 2000,ETH,2,,Barcelona (ESP),08 MAY 2022,1228
44,2:05:58,,Mark KORIR,06 AUG 1988,KEN,2,,Berlin (GER),25 SEP 2022,1228
46,2:06:03,,Abayneh DEGU,01 DEC 1998,ETH,4,,Paris (FRA),03 APR 2022,1227
46,2:06:03,,Kebede TULU,15 SEP 1996,ETH,3,,Barcelona (ESP),08 MAY 2022,1227
48,2:06:04,,Andualem BELAY,05 APR 1992,ETH,1,,Ottawa (CAN),29 MAY 2022,1226
49,2:06:05,,Abebe NEGEWO,20 MAY 1984,ETH,5,,Hamburg (GER),24 APR 2022,1226
50,2:06:08,,Mike Kiptum BOIT,14 SEP 1992,KEN,4,,Barcelona (ESP),08 MAY 2022,1225
51,2:06:09,,Gebretsadik ABRAHA,16 JUL 1992,ETH,1,,Ljubljana (SLO),23 OCT 2022,1225
51,2:06:09,,Goitom KIFLE,03 DEC 1993,ERI,10,,Valencia (ESP),04 DEC 2022,1225
53,2:06:11,,Birhanu LEGESE,11 SEP 1994,ETH,6,,London (GBR),02 OCT 2022,1224
53,2:06:11,,Brimin KIPKORIR,1989,KEN,1,,Frankfurt (GER),30 OCT 2022,1224
55,2:06:12,,Shura KITATA,09 JUN 1996,ETH,5,,Tokyo (JPN),06 MAR 2022,1224
56,2:06:16,,Fikre BEKELE,11 SEP 1998,ETH,1,,Linz (AUT),23 OCT 2022,1223
57,2:06:20,,Alphonce Felix SIMBU,14 FEB 1992,TAN,3,,Milano (ITA),03 APR 2022,1222
58,2:06:22,,Kenneth CHESERER,,KEN,5,,Rotterdam (NED),10 APR 2022,1221
59,2:06:25,,Awet HABTE,29 SEP 1997,ERI,5,,Sevilla (ESP),20 FEB 2022,1220
59,2:06:25,,Ayad LAMDASSEM,11 OCT 1981,ESP,6,,Sevilla (ESP),20 FEB 2022,1220
61,2:06:26,,Bethwel KIBET,04 AUG 1991,KEN,2,,Linz (AUT),23 OCT 2022,1220
62,2:06:27,,Olika ADUGNA,12 SEP 1999,ETH,5,,Paris (FRA),03 APR 2022,1220
63,2:06:28,,Felix KIBITOK,09 JUN 1991,KEN,5,,Barcelona (ESP),08 MAY 2022,1220
63,2:06:28,,Tadu ABATE,11 SEP 1997,ETH,3,,Berlin (GER),25 SEP 2022,1220
65,2:06:31,,Shifera TAMRU,01 OCT 1998,ETH,1,,Daegu (KOR),03 APR 2022,1219
65,2:06:31,,Douglas CHEBII,01 NOV 1993,KEN,3,,Linz (AUT),23 OCT 2022,1219
67,2:06:33,,Othmane EL GOUMRI,28 MAY 1992,MAR,4,,Linz (AUT),23 OCT 2022,1218
68,2:06:34,,Josphat BOIT,25 NOV 1995,KEN,10,,Amsterdam (NED),16 OCT 2022,1218
69,2:06:38,,Tadesse ABRAHAM,12 AUG 1982,SUI,1,,Zürich (SUI),10 APR 2022,1217
69,2:06:38,,Getaneh MOLLA,10 JAN 1994,ETH,11,,Valencia (ESP),04 DEC 2022,1217
71,2:06:40,,Andamlak BELIHU,20 NOV 1998,ETH,4,,Berlin (GER),25 SEP 2022,1216
72,2:06:43,,Maru TEFERI,17 AUG 1992,ISR,1,,Fukuoka (JPN),04 DEC 2022,1215
73,2:06:44,,Masresha BERE,11 JAN 1998,ETH,6,,Hamburg (GER),24 APR 2022,1215
74,2:06:48,,Isaac MPOFU,20 AUG 1988,ZIM,12,,Valencia (ESP),04 DEC 2022,1214
75,2:06:49,,Abel KIPCHUMBA,03 FEB 1994,KEN,5,,Berlin (GER),25 SEP 2022,1214
76,2:06:52,,Edwin KIPTOO,14 AUG 1993,KEN,7,,Hamburg (GER),24 APR 2022,1213
77,2:06:53,,Hillary KIPSAMBU,04 FEB 1985,KEN,6,,Paris (FRA),03 APR 2022,1212
77,2:06:53,,Cosmas Matolo MUTETI,16 MAY 1991,KEN,1,,Wien (AUT),24 APR 2022,1212
79,2:06:55,,Mohamed Reda EL AARABY,12 NOV 1989,MAR,7,,Paris (FRA),03 APR 2022,1212
79,2:06:55,,Moses KIBET,04 FEB 1997,KEN,5,,Seoul (KOR),17 APR 2022,1212
79,2:06:55,,Pius KARANJA,15 APR 1992,KEN,1,,Eindhoven (NED),09 OCT 2022,1212
82,2:06:59,,Leonard LANGAT,07 AUG 1990,KEN,2,,Wien (AUT),24 APR 2022,1211
82,2:06:59,,Amedework WALELEGN,11 MAR 1999,ETH,1,,Seoul (KOR),06 NOV 2022,1211
84,2:07:01,,Nicolas NAVARRO,12 MAR 1991,FRA,13,,Valencia (ESP),04 DEC 2022,1210
84,2:07:01,,Vincent Kibor RAIMOI,16 JUL 1996,KEN,2,,Fukuoka (JPN),04 DEC 2022,1210
86,2:07:02,,Kennedy CHEBOROR,26 APR 1990,KEN,6,,Barcelona (ESP),08 MAY 2022,1210
87,2:07:03,,Philemon RONO,08 FEB 1991,KEN,6,,Seoul (KOR),17 APR 2022,1210
88,2:07:04,,Tadesse TEMECHACHU,08 SEP 1991,ETH,2,,Roma (ITA),27 MAR 2022,1209
89,2:07:05,,Victor KIPCHIRCHIR,05 DEC 1987,KEN,1,,Buenos Aires (ARG),18 SEP 2022,1209
90,2:07:06,,Ashenafi MOGES,15 NOV 1994,ETH,4,,Milano (ITA),03 APR 2022,1209
91,2:07:07,,Limenih GETACHEW,30 APR 1990,ETH,6,,Berlin (GER),25 SEP 2022,1209
91,2:07:07,,Gevin KERICH,02 FEB 1995,KEN,2,,Eindhoven (NED),09 OCT 2022,1209
93,2:07:09,,Cameron LEVINS,28 MAR 1989,CAN,4,,"Autzen Complex, Eugene, OR (USA)",17 JUL 2022,1208
94,2:07:10,,Zerei Kbrom MEZNGI,12 JAN 1986,NOR,14,,Valencia (ESP),04 DEC 2022,1208
95,2:07:11,,Dickson CHUMBA,27 OCT 1986,KEN,2,,Daegu (KOR),03 APR 2022,1207
95,2:07:11,,Hiskel TEWELDE,15 SEP 1986,ERI,15,,Valencia (ESP),04 DEC 2022,1207
97,2:07:12,,Henok TESFAY,22 NOV 2000,ERI,2,,Ljubljana (SLO),23 OCT 2022,1207
98,2:07:13,,Olivier IRABARUTA,25 AUG 1990,BDI,2,,Zürich (SUI),10 APR 2022,1207
99,2:07:14,,Geoffrey KAMWOROR,22 NOV 1992,KEN,5,,"Autzen Complex, Eugene, OR (USA)",17 JUL 2022,1207
99,2:07:14,,Kenya SONOTA,10 MAY 1993,JPN,7,,Berlin (GER),25 SEP 2022,1207
1,2:03:00,,Evans CHEBET,10 NOV 1988,KEN,1,,Valencia (ESP),06 DEC 2020,1279
2,2:03:04,,Lawrence CHERONO,07 AUG 1988,KEN,2,,Valencia (ESP),06 DEC 2020,1278
3,2:03:16,,Birhanu LEGESE,11 SEP 1994,ETH,3,,Valencia (ESP),06 DEC 2020,1275
4,2:03:30,,Amos KIPRUTO,16 SEP 1992,KEN,4,,Valencia (ESP),06 DEC 2020,1270
5,2:04:12,,Reuben Kiprop KIPYEGO,21 AUG 1996,KEN,5,,Valencia (ESP),06 DEC 2020,1258
6,2:04:46,,Mekuant AYENEW,24 OCT 1991,ETH,1,,Sevilla (ESP),23 FEB 2020,1249
7,2:04:49,,Bashir ABDI,10 FEB 1989,BEL,2,,Tokyo (JPN),01 MAR 2020,1248
8,2:04:51,,Sisay LEMMA,12 DEC 1990,ETH,3,,Tokyo (JPN),01 MAR 2020,1247
9,2:04:53,,Chalu DESO,14 DEC 1997,ETH,6,,Valencia (ESP),06 DEC 2020,1247
10,2:05:05,,Barnabas KIPTUM,08 DEC 1986,KEN,2,,Sevilla (ESP),23 FEB 2020,1243
10,2:05:05,,Abel KIRUI,06 APR 1982,KEN,7,,Valencia (ESP),06 DEC 2020,1243
12,2:05:15,,Abebe NEGEWO,20 MAY 1984,ETH,8,,Valencia (ESP),06 DEC 2020,1240
13,2:05:29,,Suguru OSAKO,23 MAY 1991,JPN,4,,Tokyo (JPN),01 MAR 2020,1236
13,2:05:29,,Leul GEBRESILASE,20 SEP 1992,ETH,9,,Valencia (ESP),06 DEC 2020,1236
15,2:05:37,,Philemon RONO,08 FEB 1991,KEN,10,,Valencia (ESP),06 DEC 2020,1234
16,2:05:41,,Shura KITATA,09 JUN 1996,ETH,1,,London (GBR),04 OCT 2020,1233
17,2:05:42,,Vincent KIPCHUMBA,03 AUG 1990,KEN,2,,London (GBR),04 OCT 2020,1233
18,2:05:53,,Oqbe Kibrom RUESOM,01 JAN 1998,ERI,11,,Valencia (ESP),06 DEC 2020,1229
19,2:06:04,,Mosinet GEREMEW,12 FEB 1992,ETH,4,,London (GBR),04 OCT 2020,1226
20,2:06:08,,Mule WASIHUN,20 OCT 1993,ETH,5,,London (GBR),04 OCT 2020,1225
21,2:06:15,,Olika ADUGNA,12 SEP 1999,ETH,1,,Dubai (UAE),24 JAN 2020,1223
21,2:06:15,,Bedan KAROKI,21 AUG 1990,KEN,5,,Tokyo (JPN),01 MAR 2020,1223
23,2:06:17,,Eric Kiprono KIPTANUI,19 APR 1990,KEN,2,,Dubai (UAE),24 JAN 2020,1223
24,2:06:18,,Tsedat Abeje AYANA,18 FEB 1996,ETH,3,,Dubai (UAE),24 JAN 2020,1222
24,2:06:18,,Tesfaye Lencho ANBESA,1997,ETH,4,,Dubai (UAE),24 JAN 2020,1222
26,2:06:21,,Yitayal Atnafu ZERIHUN,20 JAN 1993,ETH,5,,Dubai (UAE),24 JAN 2020,1222
27,2:06:22,,Yihunilign ADANE,29 FEB 1996,ETH,6,,Dubai (UAE),24 JAN 2020,1221
27,2:06:22,,El Hassan EL ABBASSI,13 APR 1984,BRN,6,,Tokyo (JPN),01 MAR 2020,1221
29,2:06:23,,Aychew BANTIE,12 SEP 1995,ETH,7,,Dubai (UAE),24 JAN 2020,1221
29,2:06:23,,Asefa MENGSTU,22 JAN 1988,ETH,7,,Tokyo (JPN),01 MAR 2020,1221
31,2:06:24,,Regasa BEJIGA,1980,ETH,3,,Sevilla (ESP),23 FEB 2020,1221
32,2:06:26,,Seifu TURA,19 JUN 1997,ETH,8,,Dubai (UAE),24 JAN 2020,1220
33,2:06:27,,Tesfa WOKNETH,30 SEP 1984,ETH,4,,Sevilla (ESP),23 FEB 2020,1220
34,2:06:31,,Hailu ZEWDU,02 MAY 1995,ETH,10,,Dubai (UAE),24 JAN 2020,1219
35,2:06:32,,Hicham LAQOUAHI,13 JUN 1989,MAR,1,,Marrakech (MAR),26 JAN 2020,1218
36,2:06:34,,Beshah YERSIIE,,ETH,11,,Dubai (UAE),24 JAN 2020,1218
37,2:06:35,,Ayad LAMDASSEM,11 OCT 1981,ESP,12,,Valencia (ESP),06 DEC 2020,1218
38,2:06:41,,Tamirat TOLA,11 AUG 1991,ETH,6,,London (GBR),04 OCT 2020,1216
39,2:06:42,,Benson KIPRUTO,17 MAR 1991,KEN,7,,London (GBR),04 OCT 2020,1216
40,2:06:43,,Michael KUNYUGA,27 JUL 1987,KEN,5,,Sevilla (ESP),23 FEB 2020,1215
41,2:06:45,,Ryu TAKAKU,18 FEB 1993,JPN,8,,Tokyo (JPN),01 MAR 2020,1215
42,2:06:47,,Bazu WORKU HAYLA,15 SEP 1990,ETH,6,,Sevilla (ESP),23 FEB 2020,1214
42,2:06:47,,Felix Kipchirchir KANDIE,10 APR 1987,KEN,13,,Valencia (ESP),06 DEC 2020,1214
44,2:06:49,,Eliud KIPCHOGE,05 NOV 1984,KEN,8,,London (GBR),04 OCT 2020,1214
45,2:06:54,,Daisuke UEKADO,11 DEC 1993,JPN,9,,Tokyo (JPN),01 MAR 2020,1212
46,2:07:03,,Hamid BEN DAOUD,19 FEB 1996,ESP,14,,Valencia (ESP),06 DEC 2020,1210
